ID	PredictabilityWeight	DeletionRate	Noun	Complete	Incomplete	Unknown
665731637	1.0	0.3	speculation	60	37	8
665731637	1.0	0.3	certainty	60	37	7
665731637	1.0	0.3	suggestion	68	29	6
665731637	1.0	0.3	perception	71	21	10
665731637	1.0	0.3	intuition	50	30	10
665731637	1.0	0.3	observation	71	29	8
665731637	1.0	0.3	suspicion	61	36	5
665731637	1.0	0.3	revelation	65	29	9
665731637	1.0	0.3	understanding	60	34	9
665731637	1.0	0.3	insinuation	19	18	6
665731637	1.0	0.3	notion	67	32	6
665731637	1.0	0.3	opinion	62	36	7
665731637	1.0	0.3	sense	71	26	10
665731637	1.0	0.3	presumption	52	26	12
665731637	1.0	0.3	assurance	62	29	15
665731637	1.0	0.3	realization	63	28	9
665731637	1.0	0.3	impression	76	24	4
665731637	1.0	0.3	assertion	67	29	8
665731637	1.0	0.3	contention	51	35	10
665731637	1.0	0.3	assumption	63	27	14
665731637	1.0	0.3	belief	78	19	7
665731637	1.0	0.3	fact	68	25	11
89590533	0.75	0.5	report	38	41	14
89590533	0.75	0.5	story	57	34	8
89590533	0.75	0.5	admission	53	36	11
89590533	0.75	0.5	complaint	69	26	7
89590533	0.75	0.5	truth	61	35	5
89590533	0.75	0.5	assessment	75	21	7
89590533	0.75	0.5	declaration	64	31	5
89590533	0.75	0.5	guess	42	29	20
89590533	0.75	0.5	disclosure	65	25	8
89590533	0.75	0.5	remark	70	27	8
89590533	0.75	0.5	confirmation	43	43	10
89590533	0.75	0.5	myth	61	30	5
89590533	0.75	0.5	news	62	26	11
89590533	0.75	0.5	allegation	37	36	17
89590533	0.75	0.5	information	50	35	15
89590533	0.75	0.5	evidence	62	32	7
89590533	0.75	0.5	prediction	64	31	6
89590533	0.75	0.5	finding	42	45	11
89590533	0.75	0.5	proof	51	40	8
89590533	0.75	0.5	accusation	76	24	3
89590533	0.75	0.5	message	67	30	6
89590533	0.75	0.5	recognition	50	40	10
89590533	0.75	0.5	indication	59	32	4
89590533	0.75	0.5	concern	32	42	13
89590533	0.75	0.5	reminder	65	30	5
89590533	0.75	0.5	announcement	60	32	8
89590533	0.75	0.5	rumor	36	45	16
89590533	0.75	0.5	statement	61	26	6
89590533	0.75	0.5	thought	47	37	15
89590533	0.75	0.5	conviction	60	36	5
89590533	0.75	0.5	conjecture	69	27	5
89590533	0.75	0.5	feeling	66	31	5
89590533	0.75	0.5	idea	76	24	6
89590533	0.75	0.5	claim	54	28	14
89590533	0.75	0.5	conclusion	75	21	6
89590533	0.75	0.5	view	76	24	4
89590533	0.75	0.5	speculation	46	43	11
89590533	0.75	0.5	certainty	51	34	11
89590533	0.75	0.5	suggestion	70	29	6
89590533	0.75	0.5	perception	66	28	3
89590533	0.75	0.5	intuition	34	39	15
89590533	0.75	0.5	observation	67	28	2
89590533	0.75	0.5	suspicion	59	33	10
89590533	0.75	0.5	revelation	68	23	7
89590533	0.75	0.5	understanding	53	45	5
89590533	0.75	0.5	insinuation	27	22	7
89590533	0.75	0.5	notion	74	23	4
89590533	0.75	0.5	opinion	69	25	7
89590533	0.75	0.5	sense	77	24	5
89590533	0.75	0.5	presumption	35	30	17
89590533	0.75	0.5	assurance	66	30	6
89590533	0.75	0.5	realization	73	26	4
89590533	0.75	0.5	impression	56	30	13
89590533	0.75	0.5	assertion	73	19	8
89590533	0.75	0.5	contention	64	28	9
89590533	0.75	0.5	assumption	73	28	1
89590533	0.75	0.5	belief	73	21	6
89590533	0.75	0.5	fact	81	19	2
928856946	0.5	0.7	report	6	60	18
928856946	0.5	0.7	story	3	59	25
928856946	0.5	0.7	admission	1	50	21
928856946	0.5	0.7	complaint	4	52	26
928856946	0.5	0.7	truth	4	50	28
928856946	0.5	0.7	assessment	2	55	28
928856946	0.5	0.7	declaration	7	45	22
928856946	0.5	0.7	guess	2	58	27
928856946	0.5	0.7	disclosure	2	53	29
928856946	0.5	0.7	remark	4	72	12
928856946	0.5	0.7	confirmation	4	47	25
928856946	0.5	0.7	myth	5	48	25
928856946	0.5	0.7	news	4	52	21
928856946	0.5	0.7	allegation	5	63	21
928856946	0.5	0.7	information	3	53	24
928856946	0.5	0.7	evidence	1	53	23
928856946	0.5	0.7	prediction	3	46	25
928856946	0.5	0.7	finding	4	61	24
928856946	0.5	0.7	proof	4	45	33
928856946	0.5	0.7	accusation	5	43	30
928856946	0.5	0.7	message	4	49	31
928856946	0.5	0.7	recognition	2	48	35
928856946	0.5	0.7	indication	5	57	20
928856946	0.5	0.7	concern	5	57	21
928856946	0.5	0.7	reminder	6	64	18
928856946	0.5	0.7	announcement	4	49	30
928856946	0.5	0.7	rumor	2	45	29
928856946	0.5	0.7	statement	3	53	22
928856946	0.5	0.7	thought	3	55	25
928856946	0.5	0.7	conviction	3	53	23
928856946	0.5	0.7	conjecture	4	59	23
928856946	0.5	0.7	feeling	5	53	25
928856946	0.5	0.7	idea	3	61	21
928856946	0.5	0.7	claim	1	58	21
928856946	0.5	0.7	conclusion	3	48	31
928856946	0.5	0.7	view	1	49	32
928856946	0.5	0.7	speculation	4	50	22
928856946	0.5	0.7	certainty	1	57	23
928856946	0.5	0.7	suggestion	0	57	31
928856946	0.5	0.7	perception	4	51	28
928856946	0.5	0.7	intuition	2	46	27
928856946	0.5	0.7	observation	5	54	28
928856946	0.5	0.7	suspicion	3	55	23
928856946	0.5	0.7	revelation	8	63	19
928856946	0.5	0.7	understanding	3	55	20
928856946	0.5	0.7	insinuation	4	53	20
928856946	0.5	0.7	notion	5	53	23
928856946	0.5	0.7	opinion	1	53	27
928856946	0.5	0.7	sense	2	48	31
928856946	0.5	0.7	presumption	3	63	20
928856946	0.5	0.7	assurance	6	52	23
928856946	0.5	0.7	realization	4	56	29
928856946	0.5	0.7	impression	2	57	24
928856946	0.5	0.7	assertion	5	55	29
928856946	0.5	0.7	contention	5	45	27
928856946	0.5	0.7	assumption	5	52	29
928856946	0.5	0.7	belief	5	58	23
928856946	0.5	0.7	fact	2	45	27
319209728	0.5	0.7	report	0	55	13
319209728	0.5	0.7	story	1	52	25
319209728	0.5	0.7	admission	1	55	20
319209728	0.5	0.7	complaint	0	62	17
319209728	0.5	0.7	truth	0	55	19
319209728	0.5	0.7	assessment	0	56	14
319209728	0.5	0.7	declaration	1	62	18
319209728	0.5	0.7	guess	1	49	20
319209728	0.5	0.7	disclosure	0	55	19
319209728	0.5	0.7	remark	1	52	15
319209728	0.5	0.7	confirmation	0	61	13
319209728	0.5	0.7	myth	0	60	19
319209728	0.5	0.7	news	0	55	18
319209728	0.5	0.7	allegation	0	61	16
319209728	0.5	0.7	information	1	51	14
319209728	0.5	0.7	evidence	0	56	21
319209728	0.5	0.7	prediction	0	63	17
319209728	0.5	0.7	finding	0	53	19
319209728	0.5	0.7	proof	0	57	12
319209728	0.5	0.7	accusation	1	51	20
319209728	0.5	0.7	message	0	54	16
319209728	0.5	0.7	recognition	0	50	18
319209728	0.5	0.7	indication	0	58	13
319209728	0.5	0.7	concern	0	61	17
319209728	0.5	0.7	reminder	0	51	15
319209728	0.5	0.7	announcement	0	62	14
319209728	0.5	0.7	rumor	0	49	16
319209728	0.5	0.7	statement	0	59	16
319209728	0.5	0.7	thought	0	57	13
319209728	0.5	0.7	conviction	0	59	11
319209728	0.5	0.7	conjecture	0	48	14
319209728	0.5	0.7	feeling	1	53	20
319209728	0.5	0.7	idea	0	52	20
319209728	0.5	0.7	claim	0	68	18
319209728	0.5	0.7	conclusion	0	58	19
319209728	0.5	0.7	view	0	47	24
319209728	0.5	0.7	speculation	0	56	18
319209728	0.5	0.7	certainty	0	54	18
319209728	0.5	0.7	suggestion	0	55	14
319209728	0.5	0.7	perception	1	54	18
319209728	0.5	0.7	intuition	0	59	14
319209728	0.5	0.7	observation	0	55	17
319209728	0.5	0.7	suspicion	0	53	16
319209728	0.5	0.7	revelation	0	54	14
319209728	0.5	0.7	understanding	0	47	20
319209728	0.5	0.7	insinuation	0	55	15
319209728	0.5	0.7	notion	1	53	21
319209728	0.5	0.7	opinion	0	44	18
319209728	0.5	0.7	sense	1	61	20
319209728	0.5	0.7	presumption	0	54	17
319209728	0.5	0.7	assurance	0	62	17
319209728	0.5	0.7	realization	0	57	10
319209728	0.5	0.7	impression	0	57	22
319209728	0.5	0.7	assertion	0	62	20
319209728	0.5	0.7	contention	0	52	17
319209728	0.5	0.7	assumption	0	50	20
319209728	0.5	0.7	belief	1	54	22
319209728	0.5	0.7	fact	0	57	20
208813765	0.0	0.5	report	2	80	12
208813765	0.0	0.5	story	2	74	7
208813765	0.0	0.5	admission	0	83	5
208813765	0.0	0.5	complaint	2	72	10
208813765	0.0	0.5	truth	3	73	10
208813765	0.0	0.5	assessment	1	76	7
208813765	0.0	0.5	declaration	3	82	8
208813765	0.0	0.5	guess	2	75	15
208813765	0.0	0.5	disclosure	8	70	7
208813765	0.0	0.5	remark	8	70	11
208813765	0.0	0.5	confirmation	4	73	8
208813765	0.0	0.5	myth	3	83	8
208813765	0.0	0.5	news	4	66	12
208813765	0.0	0.5	allegation	2	77	7
208813765	0.0	0.5	information	4	81	8
208813765	0.0	0.5	evidence	3	79	7
208813765	0.0	0.5	prediction	5	72	13
208813765	0.0	0.5	finding	4	68	14
208813765	0.0	0.5	proof	5	75	11
208813765	0.0	0.5	accusation	8	73	13
208813765	0.0	0.5	message	6	72	12
208813765	0.0	0.5	recognition	2	78	7
208813765	0.0	0.5	indication	9	71	12
208813765	0.0	0.5	concern	7	77	10
208813765	0.0	0.5	reminder	6	88	6
208813765	0.0	0.5	announcement	6	68	12
208813765	0.0	0.5	rumor	1	70	9
208813765	0.0	0.5	statement	3	84	12
208813765	0.0	0.5	thought	3	76	6
208813765	0.0	0.5	conviction	4	68	11
208813765	0.0	0.5	conjecture	4	73	13
208813765	0.0	0.5	feeling	3	72	6
208813765	0.0	0.5	idea	11	79	7
208813765	0.0	0.5	claim	5	83	8
208813765	0.0	0.5	conclusion	4	75	12
208813765	0.0	0.5	view	2	76	8
208813765	0.0	0.5	speculation	6	83	9
208813765	0.0	0.5	certainty	5	79	9
208813765	0.0	0.5	suggestion	4	83	11
208813765	0.0	0.5	perception	9	73	8
208813765	0.0	0.5	intuition	1	68	15
208813765	0.0	0.5	observation	6	65	9
208813765	0.0	0.5	suspicion	7	65	11
208813765	0.0	0.5	revelation	5	73	10
208813765	0.0	0.5	understanding	1	69	15
208813765	0.0	0.5	insinuation	0	40	3
208813765	0.0	0.5	notion	1	81	9
208813765	0.0	0.5	opinion	3	82	11
208813765	0.0	0.5	sense	2	87	9
208813765	0.0	0.5	presumption	2	85	8
208813765	0.0	0.5	assurance	2	75	12
208813765	0.0	0.5	realization	3	74	14
208813765	0.0	0.5	impression	7	65	14
208813765	0.0	0.5	assertion	7	71	14
208813765	0.0	0.5	contention	4	68	15
208813765	0.0	0.5	assumption	7	83	7
208813765	0.0	0.5	belief	8	75	12
208813765	0.0	0.5	fact	5	75	15
629175543	0.25	0.4	report	36	44	5
629175543	0.25	0.4	story	47	47	4
629175543	0.25	0.4	admission	44	51	4
629175543	0.25	0.4	complaint	55	43	1
629175543	0.25	0.4	truth	60	39	2
629175543	0.25	0.4	assessment	63	43	1
629175543	0.25	0.4	declaration	64	35	4
629175543	0.25	0.4	guess	16	56	10
629175543	0.25	0.4	disclosure	46	45	5
629175543	0.25	0.4	remark	35	41	4
629175543	0.25	0.4	confirmation	59	47	1
629175543	0.25	0.4	myth	56	42	4
629175543	0.25	0.4	news	60	37	4
629175543	0.25	0.4	allegation	58	45	2
629175543	0.25	0.4	information	32	55	2
629175543	0.25	0.4	evidence	48	50	3
629175543	0.25	0.4	prediction	61	39	1
629175543	0.25	0.4	finding	59	32	6
629175543	0.25	0.4	proof	52	43	5
629175543	0.25	0.4	accusation	53	46	2
629175543	0.25	0.4	message	49	42	5
629175543	0.25	0.4	recognition	50	51	1
629175543	0.25	0.4	indication	59	47	0
629175543	0.25	0.4	concern	56	43	3
629175543	0.25	0.4	reminder	64	33	5
629175543	0.25	0.4	announcement	66	37	0
629175543	0.25	0.4	rumor	63	39	1
629175543	0.25	0.4	statement	48	42	5
629175543	0.25	0.4	thought	30	34	4
629175543	0.25	0.4	conviction	64	38	1
629175543	0.25	0.4	conjecture	60	34	3
629175543	0.25	0.4	feeling	58	42	2
629175543	0.25	0.4	idea	56	47	2
629175543	0.25	0.4	claim	67	30	2
629175543	0.25	0.4	conclusion	71	31	3
629175543	0.25	0.4	view	62	41	1
629175543	0.25	0.4	speculation	58	34	4
629175543	0.25	0.4	certainty	50	54	2
629175543	0.25	0.4	suggestion	62	35	0
629175543	0.25	0.4	perception	63	38	3
629175543	0.25	0.4	intuition	55	47	1
629175543	0.25	0.4	observation	65	39	1
629175543	0.25	0.4	suspicion	63	37	2
629175543	0.25	0.4	revelation	66	38	3
629175543	0.25	0.4	understanding	49	52	4
629175543	0.25	0.4	insinuation	5	30	5
629175543	0.25	0.4	notion	65	41	3
629175543	0.25	0.4	opinion	56	46	3
629175543	0.25	0.4	sense	52	46	1
629175543	0.25	0.4	presumption	65	40	2
629175543	0.25	0.4	assurance	60	42	1
629175543	0.25	0.4	realization	65	39	1
629175543	0.25	0.4	impression	63	41	2
629175543	0.25	0.4	assertion	61	43	2
629175543	0.25	0.4	contention	57	47	3
629175543	0.25	0.4	assumption	57	46	2
629175543	0.25	0.4	belief	68	36	2
629175543	0.25	0.4	fact	71	36	1
292525512	0.25	0.4	report	66	22	5
292525512	0.25	0.4	story	74	21	5
292525512	0.25	0.4	admission	61	36	7
292525512	0.25	0.4	complaint	82	16	4
292525512	0.25	0.4	truth	84	19	4
292525512	0.25	0.4	assessment	79	19	2
292525512	0.25	0.4	declaration	91	12	7
292525512	0.25	0.4	guess	28	34	24
292525512	0.25	0.4	disclosure	75	18	2
292525512	0.25	0.4	remark	72	11	5
292525512	0.25	0.4	confirmation	87	9	8
292525512	0.25	0.4	myth	95	13	2
292525512	0.25	0.4	news	88	12	5
292525512	0.25	0.4	allegation	92	9	3
292525512	0.25	0.4	information	72	25	3
292525512	0.25	0.4	evidence	73	20	2
292525512	0.25	0.4	prediction	89	13	5
292525512	0.25	0.4	finding	77	20	9
292525512	0.25	0.4	proof	83	19	2
292525512	0.25	0.4	accusation	94	8	4
292525512	0.25	0.4	message	82	17	6
292525512	0.25	0.4	recognition	81	21	6
292525512	0.25	0.4	indication	95	14	1
292525512	0.25	0.4	concern	92	10	5
292525512	0.25	0.4	reminder	89	14	5
292525512	0.25	0.4	announcement	93	8	2
292525512	0.25	0.4	rumor	82	16	4
292525512	0.25	0.4	statement	87	10	7
292525512	0.25	0.4	thought	49	26	4
292525512	0.25	0.4	conviction	93	13	2
292525512	0.25	0.4	conjecture	88	16	3
292525512	0.25	0.4	feeling	86	13	9
292525512	0.25	0.4	idea	91	11	2
292525512	0.25	0.4	claim	74	15	7
292525512	0.25	0.4	conclusion	89	17	2
292525512	0.25	0.4	view	96	8	4
292525512	0.25	0.4	speculation	80	14	3
292525512	0.25	0.4	certainty	80	20	9
292525512	0.25	0.4	suggestion	96	10	1
292525512	0.25	0.4	perception	93	12	2
292525512	0.25	0.4	intuition	89	13	3
292525512	0.25	0.4	observation	80	21	8
292525512	0.25	0.4	suspicion	60	40	7
292525512	0.25	0.4	revelation	91	14	2
292525512	0.25	0.4	understanding	94	6	7
292525512	0.25	0.4	insinuation	0	30	12
292525512	0.25	0.4	notion	97	7	3
292525512	0.25	0.4	opinion	89	11	3
292525512	0.25	0.4	sense	96	10	2
292525512	0.25	0.4	presumption	89	13	8
292525512	0.25	0.4	assurance	93	9	5
292525512	0.25	0.4	realization	99	7	3
292525512	0.25	0.4	impression	94	13	1
292525512	0.25	0.4	assertion	96	7	3
292525512	0.25	0.4	contention	89	8	5
292525512	0.25	0.4	assumption	96	9	2
292525512	0.25	0.4	belief	97	7	4
292525512	0.25	0.4	fact	97	8	2
654700753	0.75	0.5	report	22	54	18
654700753	0.75	0.5	story	13	68	12
654700753	0.75	0.5	admission	9	67	16
654700753	0.75	0.5	complaint	22	61	14
654700753	0.75	0.5	truth	15	55	23
654700753	0.75	0.5	assessment	13	62	19
654700753	0.75	0.5	declaration	9	64	24
654700753	0.75	0.5	guess	11	57	24
654700753	0.75	0.5	disclosure	11	59	21
654700753	0.75	0.5	remark	8	56	26
654700753	0.75	0.5	confirmation	8	64	24
654700753	0.75	0.5	myth	16	69	14
654700753	0.75	0.5	news	18	56	20
654700753	0.75	0.5	allegation	36	44	15
654700753	0.75	0.5	information	13	66	23
654700753	0.75	0.5	evidence	44	38	16
654700753	0.75	0.5	prediction	21	64	17
654700753	0.75	0.5	finding	11	61	18
654700753	0.75	0.5	proof	9	61	21
654700753	0.75	0.5	accusation	17	64	17
654700753	0.75	0.5	message	16	71	11
654700753	0.75	0.5	recognition	13	66	15
654700753	0.75	0.5	indication	16	63	18
654700753	0.75	0.5	concern	12	53	26
654700753	0.75	0.5	reminder	24	61	15
654700753	0.75	0.5	announcement	26	55	13
654700753	0.75	0.5	rumor	10	62	25
654700753	0.75	0.5	statement	34	47	16
654700753	0.75	0.5	thought	12	56	26
654700753	0.75	0.5	conviction	25	63	11
654700753	0.75	0.5	conjecture	14	57	21
654700753	0.75	0.5	feeling	16	56	29
654700753	0.75	0.5	idea	8	63	19
654700753	0.75	0.5	claim	9	62	32
654700753	0.75	0.5	conclusion	22	57	15
654700753	0.75	0.5	view	9	68	18
654700753	0.75	0.5	speculation	12	63	24
654700753	0.75	0.5	certainty	11	69	19
654700753	0.75	0.5	suggestion	28	51	15
654700753	0.75	0.5	perception	15	57	22
654700753	0.75	0.5	intuition	12	64	16
654700753	0.75	0.5	observation	8	69	20
654700753	0.75	0.5	suspicion	18	53	20
654700753	0.75	0.5	revelation	15	60	20
654700753	0.75	0.5	understanding	15	66	16
654700753	0.75	0.5	insinuation	12	59	18
654700753	0.75	0.5	notion	38	46	18
654700753	0.75	0.5	opinion	9	72	16
654700753	0.75	0.5	sense	14	57	21
654700753	0.75	0.5	presumption	13	61	17
654700753	0.75	0.5	assurance	8	61	21
654700753	0.75	0.5	realization	23	54	19
654700753	0.75	0.5	impression	21	48	24
654700753	0.75	0.5	assertion	26	60	16
654700753	0.75	0.5	contention	19	58	24
654700753	0.75	0.5	assumption	15	64	22
654700753	0.75	0.5	belief	11	70	19
654700753	0.75	0.5	fact	21	63	14
810955492	0.5	0.2	report	76	10	0
810955492	0.5	0.2	story	100	6	0
810955492	0.5	0.2	admission	93	12	2
810955492	0.5	0.2	complaint	101	5	1
810955492	0.5	0.2	truth	98	8	0
810955492	0.5	0.2	assessment	102	2	0
810955492	0.5	0.2	declaration	102	6	0
810955492	0.5	0.2	guess	55	32	1
810955492	0.5	0.2	disclosure	92	5	0
810955492	0.5	0.2	remark	69	7	1
810955492	0.5	0.2	confirmation	102	4	1
810955492	0.5	0.2	myth	102	5	0
810955492	0.5	0.2	news	102	5	1
810955492	0.5	0.2	allegation	100	5	0
810955492	0.5	0.2	information	92	8	1
810955492	0.5	0.2	evidence	97	6	2
810955492	0.5	0.2	prediction	98	7	0
810955492	0.5	0.2	finding	94	6	5
810955492	0.5	0.2	proof	98	8	0
810955492	0.5	0.2	accusation	101	5	1
810955492	0.5	0.2	message	100	8	0
810955492	0.5	0.2	recognition	98	9	1
810955492	0.5	0.2	indication	99	9	0
810955492	0.5	0.2	concern	96	7	0
810955492	0.5	0.2	reminder	102	5	0
810955492	0.5	0.2	announcement	100	7	0
810955492	0.5	0.2	rumor	99	6	0
810955492	0.5	0.2	statement	97	5	2
810955492	0.5	0.2	thought	55	7	3
810955492	0.5	0.2	conviction	102	4	0
810955492	0.5	0.2	conjecture	90	9	1
810955492	0.5	0.2	feeling	95	10	2
810955492	0.5	0.2	idea	100	6	0
810955492	0.5	0.2	claim	91	7	0
810955492	0.5	0.2	conclusion	96	10	0
810955492	0.5	0.2	view	100	7	0
810955492	0.5	0.2	speculation	90	9	0
810955492	0.5	0.2	certainty	93	14	1
810955492	0.5	0.2	suggestion	104	4	0
810955492	0.5	0.2	perception	100	8	1
810955492	0.5	0.2	intuition	96	9	0
810955492	0.5	0.2	observation	97	10	0
810955492	0.5	0.2	suspicion	93	11	0
810955492	0.5	0.2	revelation	101	6	1
810955492	0.5	0.2	understanding	99	5	1
810955492	0.5	0.2	insinuation	1	1	8
810955492	0.5	0.2	notion	107	0	0
810955492	0.5	0.2	opinion	102	4	0
810955492	0.5	0.2	sense	101	5	0
810955492	0.5	0.2	presumption	103	5	1
810955492	0.5	0.2	assurance	103	4	0
810955492	0.5	0.2	realization	104	3	0
810955492	0.5	0.2	impression	100	6	2
810955492	0.5	0.2	assertion	99	5	0
810955492	0.5	0.2	contention	101	6	0
810955492	0.5	0.2	assumption	100	8	0
810955492	0.5	0.2	belief	101	7	0
810955492	0.5	0.2	fact	101	5	1
545365355	0.0	0.4	report	24	66	10
545365355	0.0	0.4	story	19	70	8
545365355	0.0	0.4	admission	17	66	11
545365355	0.0	0.4	complaint	16	67	12
545365355	0.0	0.4	truth	20	64	15
545365355	0.0	0.4	assessment	20	62	15
545365355	0.0	0.4	declaration	23	57	14
545365355	0.0	0.4	guess	10	58	31
545365355	0.0	0.4	disclosure	15	80	9
545365355	0.0	0.4	remark	10	63	19
545365355	0.0	0.4	confirmation	21	70	6
545365355	0.0	0.4	myth	23	61	13
545365355	0.0	0.4	news	14	66	18
545365355	0.0	0.4	allegation	32	63	8
545365355	0.0	0.4	information	20	68	10
545365355	0.0	0.4	evidence	15	64	15
545365355	0.0	0.4	prediction	16	79	7
545365355	0.0	0.4	finding	15	63	9
545365355	0.0	0.4	proof	18	71	11
545365355	0.0	0.4	accusation	22	72	6
545365355	0.0	0.4	message	12	74	11
545365355	0.0	0.4	recognition	18	69	12
545365355	0.0	0.4	indication	22	70	7
545365355	0.0	0.4	concern	16	66	14
545365355	0.0	0.4	reminder	20	69	10
545365355	0.0	0.4	announcement	20	68	11
545365355	0.0	0.4	rumor	21	70	15
545365355	0.0	0.4	statement	15	69	19
545365355	0.0	0.4	thought	12	67	10
545365355	0.0	0.4	conviction	19	81	8
545365355	0.0	0.4	conjecture	21	53	18
545365355	0.0	0.4	feeling	10	76	14
545365355	0.0	0.4	idea	27	69	7
545365355	0.0	0.4	claim	9	77	9
545365355	0.0	0.4	conclusion	36	57	9
545365355	0.0	0.4	view	19	73	9
545365355	0.0	0.4	speculation	23	61	15
545365355	0.0	0.4	certainty	14	73	8
545365355	0.0	0.4	suggestion	20	73	8
545365355	0.0	0.4	perception	19	71	10
545365355	0.0	0.4	intuition	18	72	9
545365355	0.0	0.4	observation	21	71	9
545365355	0.0	0.4	suspicion	23	70	10
545365355	0.0	0.4	revelation	21	68	10
545365355	0.0	0.4	understanding	21	62	10
545365355	0.0	0.4	insinuation	3	32	3
545365355	0.0	0.4	notion	18	61	14
545365355	0.0	0.4	opinion	19	68	7
545365355	0.0	0.4	sense	21	68	9
545365355	0.0	0.4	presumption	32	60	6
545365355	0.0	0.4	assurance	18	73	10
545365355	0.0	0.4	realization	17	66	11
545365355	0.0	0.4	impression	21	64	12
545365355	0.0	0.4	assertion	25	64	12
545365355	0.0	0.4	contention	17	69	10
545365355	0.0	0.4	assumption	29	67	7
545365355	0.0	0.4	belief	28	60	9
545365355	0.0	0.4	fact	26	73	9
437938152	0.0	0.2	report	55	35	7
437938152	0.0	0.2	story	79	23	3
437938152	0.0	0.2	admission	62	36	6
437938152	0.0	0.2	complaint	70	32	1
437938152	0.0	0.2	truth	66	41	2
437938152	0.0	0.2	assessment	65	33	4
437938152	0.0	0.2	declaration	72	26	3
437938152	0.0	0.2	guess	43	41	20
437938152	0.0	0.2	disclosure	69	29	3
437938152	0.0	0.2	remark	56	31	8
437938152	0.0	0.2	confirmation	75	27	3
437938152	0.0	0.2	myth	62	39	4
437938152	0.0	0.2	news	63	39	3
437938152	0.0	0.2	allegation	67	34	5
437938152	0.0	0.2	information	64	30	5
437938152	0.0	0.2	evidence	48	36	13
437938152	0.0	0.2	prediction	66	37	1
437938152	0.0	0.2	finding	62	38	7
437938152	0.0	0.2	proof	62	41	2
437938152	0.0	0.2	accusation	65	34	2
437938152	0.0	0.2	message	74	29	0
437938152	0.0	0.2	recognition	58	49	3
437938152	0.0	0.2	indication	66	39	3
437938152	0.0	0.2	concern	59	32	6
437938152	0.0	0.2	reminder	69	29	7
437938152	0.0	0.2	announcement	64	37	3
437938152	0.0	0.2	rumor	71	25	4
437938152	0.0	0.2	statement	73	29	4
437938152	0.0	0.2	thought	26	30	2
437938152	0.0	0.2	conviction	67	35	4
437938152	0.0	0.2	conjecture	70	30	3
437938152	0.0	0.2	feeling	66	37	2
437938152	0.0	0.2	idea	74	32	1
437938152	0.0	0.2	claim	58	36	6
437938152	0.0	0.2	conclusion	68	34	5
437938152	0.0	0.2	view	74	32	2
437938152	0.0	0.2	speculation	65	30	4
437938152	0.0	0.2	certainty	46	52	4
437938152	0.0	0.2	suggestion	68	35	1
437938152	0.0	0.2	perception	74	27	1
437938152	0.0	0.2	intuition	69	35	1
437938152	0.0	0.2	observation	64	42	2
437938152	0.0	0.2	suspicion	67	36	1
437938152	0.0	0.2	revelation	74	32	1
437938152	0.0	0.2	understanding	50	46	6
437938152	0.0	0.2	insinuation	13	5	2
437938152	0.0	0.2	notion	76	30	1
437938152	0.0	0.2	opinion	73	31	0
437938152	0.0	0.2	sense	53	47	4
437938152	0.0	0.2	presumption	69	35	2
437938152	0.0	0.2	assurance	59	37	3
437938152	0.0	0.2	realization	64	38	2
437938152	0.0	0.2	impression	66	36	3
437938152	0.0	0.2	assertion	75	32	2
437938152	0.0	0.2	contention	68	36	2
437938152	0.0	0.2	assumption	81	25	4
437938152	0.0	0.2	belief	77	27	3
437938152	0.0	0.2	fact	77	26	4
682001983	0.5	0.3	report	40	46	16
682001983	0.5	0.3	story	45	52	8
682001983	0.5	0.3	admission	41	57	6
682001983	0.5	0.3	complaint	45	53	4
682001983	0.5	0.3	truth	36	58	7
682001983	0.5	0.3	assessment	55	50	6
682001983	0.5	0.3	declaration	48	46	9
682001983	0.5	0.3	guess	32	47	25
682001983	0.5	0.3	disclosure	32	52	14
682001983	0.5	0.3	remark	38	55	8
682001983	0.5	0.3	confirmation	40	56	10
682001983	0.5	0.3	myth	46	49	8
682001983	0.5	0.3	news	36	53	9
682001983	0.5	0.3	allegation	44	50	9
682001983	0.5	0.3	information	32	58	13
682001983	0.5	0.3	evidence	47	42	15
682001983	0.5	0.3	prediction	42	55	5
682001983	0.5	0.3	finding	50	42	12
682001983	0.5	0.3	proof	51	49	6
682001983	0.5	0.3	accusation	52	44	8
682001983	0.5	0.3	message	42	43	13
682001983	0.5	0.3	recognition	44	54	6
682001983	0.5	0.3	indication	53	47	8
682001983	0.5	0.3	concern	43	52	13
682001983	0.5	0.3	reminder	44	56	6
682001983	0.5	0.3	announcement	54	44	5
682001983	0.5	0.3	rumor	51	46	9
682001983	0.5	0.3	statement	45	49	8
682001983	0.5	0.3	thought	34	53	10
682001983	0.5	0.3	conviction	47	53	2
682001983	0.5	0.3	conjecture	50	40	10
682001983	0.5	0.3	feeling	48	43	12
682001983	0.5	0.3	idea	47	52	6
682001983	0.5	0.3	claim	44	43	15
682001983	0.5	0.3	conclusion	48	54	5
682001983	0.5	0.3	view	49	50	6
682001983	0.5	0.3	speculation	42	41	15
682001983	0.5	0.3	certainty	48	54	5
682001983	0.5	0.3	suggestion	50	54	5
682001983	0.5	0.3	perception	44	51	6
682001983	0.5	0.3	intuition	35	56	15
682001983	0.5	0.3	observation	51	42	12
682001983	0.5	0.3	suspicion	37	58	8
682001983	0.5	0.3	revelation	46	55	5
682001983	0.5	0.3	understanding	44	47	10
682001983	0.5	0.3	insinuation	12	19	5
